,customer_ref,application_id,application_hour,application_day_of_week,account_open_year,num_login_sessions,num_customer_service_calls,has_mobile_app,paperless_billing,age,annual_income,employment_length,num_dependents,monthly_income,existing_monthly_debt,monthly_payment,debt_to_income_ratio,debt_service_ratio,payment_to_income_ratio,credit_utilization,revolving_balance,available_credit,annual_debt_payment,loan_to_annual_income,total_debt_amount,credit_score,num_credit_accounts,oldest_credit_line_age,oldest_account_age_months,total_credit_limit,num_delinquencies_2yrs,num_inquiries_6mo,recent_inquiry_count,num_public_records,num_collections,account_diversity_index,loan_amount,loan_term,interest_rate,loan_to_value_ratio,loan_officer_id,regional_unemployment_rate,regional_median_income,regional_median_rent,housing_price_index,cost_of_living_index,previous_zip_code,total_debt_to_income,revolving_to_income,payment_burden,logins_per_year,service_calls_per_year,account_age_years,debt_service_coverage,available_credit_after_loan,income_vs_regional,income_per_dependent,combined_risk_score,credit_capacity,preferred_contact_Mail,preferred_contact_Phone,account_status_code_ACT-1,account_status_code_ACT-2,account_status_code_ACT-3,account_status_code_ACTIVE,employment_type_Contractor,employment_type_Ft,employment_type_Full Time,employment_type_Fulltime,employment_type_Part Time,employment_type_Pt,employment_type_Self Emp,employment_type_Self Employed,education_Bachelor,education_Graduate,education_High School,education_Some College,marital_status_Married,marital_status_Single,loan_purpose_Home Improvement,loan_purpose_Home Purchase,loan_purpose_Major Purchase,loan_purpose_Medical,loan_purpose_Other,loan_purpose_Refinance,loan_purpose_Revolving Credit,origination_channel_Broker,origination_channel_Direct Mail,origination_channel_Online,credit_util_category_low,credit_util_category_medium,age_group_26-35,age_group_36-45,age_group_46-55,age_group_55+,employment_stability_medium,employment_stability_new,employment_stability_short,application_time_of_day_evening,application_time_of_day_morning,application_time_of_day_night,referral_code_freq,credit_usage_amount_freq,total_monthly_debt_payment_freq,monthly_free_cash_flow_freq,loan_type_freq,marketing_campaign_freq,state_freq,default
income_vs_regional,0.002070618584183329,-0.0007199958381532525,0.002305782803055335,-0.00034057995327674306,0.004125131578240883,0.11226944687268414,-0.0026776681295475353,-0.04504140932718411,0.1130041804586724,0.17065892809188166,0.9612270483506921,0.06793469508042478,0.021199233575325504,0.961227053146729,0.7065949887606686,-0.04103113032685925,0.00021017948219666368,-0.32465860512429945,-0.337148530950999,-0.05987917161524203,0.603748224369569,0.6833164753395402,0.4009588234334062,-0.2404674560059651,0.13024641605717094,0.445418319638649,0.05517177613970688,0.12335913101807344,0.12335913101807396,0.767466464507996,-0.015490285998648367,0.0014257083669766653,0.0014257083669766653,-0.015384381879773045,0.00023164092306254377,0.09648504032493804,-0.010028882013973558,-0.003378555806595105,-0.0858215764572608,-0.0034458692187584036,0.01720089893978633,-0.07709943679110683,-0.2350136181735161,-0.20102339877269898,-0.18267737785804497,-0.19193877135122056,-7.09803248999441e-05,-0.2385742581585381,-0.0010676340006202812,-0.3371068525850453,0.05341865196481679,0.001605814180397039,-0.0041251315781117666,0.29841357679412994,0.21090836206103725,1.0,0.6632390612658655,-0.05026963995643166,0.7660513011006416,-0.004414978296638753,0.0008717328107060001,0.00014351561622901694,-0.0007215623804221401,0.0024942163111227366,-0.0020299836424767055,-0.001969544344582249,0.0016305447517806387,-0.0020162868959140924,0.0027008822543966066,0.0034382570620619464,-0.0003108123862812639,0.0016701632985817575,-0.001505340465152843,0.051822095464811126,0.19354107649181518,-0.24494986074424244,-0.11306820769512385,0.06620446361218403,-0.09021256431559639,0.00025274374354790065,-0.006711951103083259,0.0012872599062299732,-0.00240822464709206,0.0014428359343427529,0.002803917321165934,0.0036975679752776266,-0.005085667202917365,0.00015089991455281208,0.000436832842523931,0.0467993676185324,-0.007128666991224779,-0.062283030659175335,0.1661397064296992,0.1121292312456479,-0.06698199948979426,-0.014051269818601742,-0.034308001477579994,-0.03886473236784836,-0.0037090787474735013,0.0008939453544069555,-0.005218287730301013,-0.0006354444266355942,-0.09864018627181627,-0.05170777700814237,-0.04805033738504178,-0.0025131036356359888,0.0031107606825770697,-0.05158409484234589,-0.13678725620428486
income_per_dependent,0.0008117609398209161,-0.0035322762867005058,0.002538779044627362,-0.0005376279264158592,0.006129975215965461,0.06665888059855915,-0.0032273761283863546,-0.025510777736956095,0.08500412312828175,0.10117027722414851,0.691647022605743,0.04157670799632722,-0.549687373334629,0.691646724104098,0.5050060664195435,-0.03081156858697354,-0.003364669309110894,-0.23510943768792292,-0.24318095318188332,-0.04412643674211164,0.43789490372567785,0.49644203358678823,0.2853685402692135,-0.17472067368775612,0.09137781750290248,0.31422710708759993,0.0337457766612401,0.07642962056389499,0.07642962056389517,0.5574162388401296,-0.010516951397837336,0.0041341331525365475,0.0041341331525365475,-0.00730500849125926,-0.001674383878491089,0.061926155190385794,-0.010548455827478377,-0.0038905155777846506,-0.05941770833488827,-0.00424244495928012,-0.004193381313965651,0.0022294029893615433,0.004303624295303449,0.005547681510153017,0.0067279316041837485,0.007845926189347622,-0.0018440717048935143,-0.17314470804666973,0.0006136623369200747,-0.24315259225455232,0.03617957373218391,0.003204246699273526,-0.00612997521589122,0.2130276101943312,0.15634044126104119,0.6632390612658655,1.0,-0.03904737741427466,0.5561731749251502,-0.0037212910961852926,0.0012016190528157291,-0.0024944348062069335,-0.005793181524615856,0.004091701026441581,0.00038253551965995513,0.0011751739129601977,-0.000674066001051075,0.001577713774892929,0.0020972780740381603,0.0046084282281666725,0.0019583742264785457,0.0009086313183423582,-0.00825891883460955,0.03775982598827249,0.13796107872011043,-0.17437318814212371,-0.08520067487629235,-0.13360643005139497,0.07952643930526611,0.0034155529191130323,-0.005456724185787616,0.0036432418391572578,-0.0018052869821216075,-0.00015512877550464283,0.0006302213520249873,0.0016639401657065577,-0.0031856062888557706,0.0041050956685518,0.0013813118441341767,0.03305058190863576,-0.002585814518808196,-0.03564799984575518,0.10931435072430781,0.06796114407844178,-0.05323723656658577,-0.010970117578613011,-0.01776161548115928,-0.026635947716726057,-0.0022733485256531166,0.0015639925566357305,-0.005999132596327931,-0.0048604179823627264,-0.07390736346729622,-0.03753227631207109,-0.04195529021202989,-0.0002433282185712458,0.003804456506040207,0.006560395245633595,-0.09229073646552803
combined_risk_score,-0.004956322096345189,-0.0015260615095179072,0.0008860993115717414,0.001565563625612227,0.0016814942102588507,-0.03743834672110398,0.32701135148010035,0.006904706062806901,-0.01641126288041525,-0.04992224729901958,-0.05306250724699181,-0.016048240931471437,0.00022497526664414427,-0.05306242481547795,0.23027348005306736,0.013720182003729557,0.45981478575361806,0.1524101792005703,0.03115772948511533,0.8302212372589809,0.35641193161478224,-0.35264304455304313,0.15250759802073505,0.021547985518640518,0.0902375711164183,-0.11160590548397153,-0.019255881608386524,-0.02223553849602182,-0.022235538496021494,-0.05141073088288244,0.0014561017187724045,0.004264924866921309,0.004264924866921309,0.008845322632148782,0.0038510739312565246,-0.025507133582391123,0.007538935050156989,0.009703503628446363,0.012544912907565943,0.007742331909007821,-0.0013437922398703685,0.001207162925771956,-0.005471272343948056,-0.004667914469111253,-0.007030497071783692,-0.007071650149390897,-0.003425224063277957,0.08217342188100765,0.573709496878098,0.031152903964930048,-0.01789223429054696,0.20341679041185598,-0.0016814942103272835,-0.2536892730837707,-0.11109881299825439,-0.05026963995643166,-0.03904737741427466,1.0,-0.05450180489299162,-0.00307167842330914,-0.00503707751747008,-0.007583277353724177,0.013345040064316816,-0.004691516698386203,-0.0014422540384350735,-0.00959321875535471,0.002981916645557519,-0.003536933857192554,0.0057838817408992485,-0.0029233540536125545,-6.515740951292254e-05,-0.0017342159342397662,0.002343317212853603,-0.009008150110263818,-0.03055511333890223,0.03553795930883422,0.015293479185226968,-0.008038412225791507,0.014635732285974456,0.0009119346264041407,0.005955636206671424,-0.0023400218335932893,0.000335470744614925,-0.0026615936294081643,0.003915675002398924,-0.007876104374588926,0.0016522657193746553,0.0014276139897245995,-0.005372703398370593,-0.591747985552466,0.02284067773196149,0.015593177596750614,-0.012967647562182529,-0.02273768168108587,-0.019436102528444486,0.0050529513667511875,0.010198754901732896,0.007006116667661966,0.000756697911518363,0.0014853055188585695,-0.002873930266348043,0.0008050616681015199,-0.043171931347095786,-0.01932174019236583,0.008392006446767774,0.00521554891513503,0.0008156498631531608,-0.004587072064020145,0.06925354666729838
credit_capacity,-0.0021024405853282907,0.0007769488632661899,0.005679624366447021,0.0018930024424586385,0.002802640402871205,0.11003343646427163,-0.00039720463286307327,-0.04146732409765248,0.09655921076527216,0.16226224810455941,0.7978059253033299,0.055321882141974116,0.0153507336430977,0.7978058436330155,0.5863494023605886,-0.0350244762873532,0.0004516762089819859,-0.2711825950278204,-0.28169073008707735,-0.06600727466986475,0.794830236485223,0.8868978137043504,0.3319385791450301,-0.19842194532621427,0.17797385687006428,0.4338932924037162,0.053506976139664215,0.1081697936358541,0.10816979363585619,0.9981189070153105,-0.017097255889604035,-0.0022345964642248688,-0.0022345964642248688,-0.011607785088991643,-0.002369956126588398,0.08571468574068575,-0.004775097556140758,0.0010880350298751345,-0.08978061635480185,0.0017343165703264099,-0.007577366413685628,0.0026192470659266737,0.00496131916215993,0.005538114737370178,0.007646460428183489,0.007998736078810062,-0.002154730448614839,-0.16228038920180346,0.3336320624668492,-0.2816571978151628,0.05101368686687103,-0.00023641414914813926,-0.002802640402757003,0.24700684604392242,0.26588348796705047,0.7660513011006416,0.5561731749251502,-0.05450180489299162,1.0,-0.0022768042765177595,0.0024787300936016817,0.0005322701966573521,-0.00019137194275142765,0.0007765301361500885,-0.0015524587507717367,-0.0040173179703997045,0.001263865696983325,-0.0038635325931235163,0.0020989146008196613,-0.00015480516732831857,-0.00043554369580988165,0.0034882287157795293,0.0019372710286398183,0.04125398450975399,0.17371422242955772,-0.21374100400313065,-0.10198452085678332,0.05329081866902134,-0.07602530892623854,-0.0004426111760312754,-0.0031586350536382465,0.005315834792548814,-0.003844844991658183,0.00038553909820123085,0.006206065958507165,-0.0015904757020196894,-0.004362479255511281,0.0024126554872041556,-0.0008370827969637786,0.05198156007618075,-0.008758081995623836,-0.06486288588600313,0.14016505849791935,0.10470770115865662,-0.0448715726353037,-0.01073156082523341,-0.026482104323348483,-0.031550610426916564,-0.001283271483774493,0.0026353300989236236,-0.008011576432389748,0.0019562305257479922,-0.12758843148801613,-0.040066556297701526,-0.04179365788305692,0.0008651883737906101,0.0018519682433072822,0.006704563207292216,-0.1141062004951517
preferred_contact_Mail,-0.003699121302544126,-0.005396501614106258,-0.0043690280945438646,-0.0003251722445312799,-0.0035580315821016058,0.0007990734568967579,0.0002480724909388304,0.00024271776594269673,-0.004656224173007968,0.004018082598752118,-0.004190905946130282,6.831799844539861e-05,0.0009400834300632875,-0.004190971600240574,-0.005089850152773864,0.00666242916051432,-0.0003920411972060852,0.005396592520131626,0.0057080682403373596,-0.003594065019908674,-0.0055283270517424215,0.000811624122315194,0.002244003983842227,0.0032238470835229795,0.0017582318146919093,0.0005471395203669123,-0.0008531475449587169,0.008079184270643929,0.008079184270643854,-0.0022091041807354456,-0.004421873333938493,0.002056945076802388,0.002056945076802388,-0.005234134593667324,0.0009092873703372059,0.003231230243378553,0.0030786209633856506,0.0016790985610218266,-0.004879079275973087,0.0009148087442267412,-0.009591242829677939,0.0027304390299925136,-0.0006600370595596779,-0.0017956365984403751,0.0031761052126949613,0.0027442790573323213,-0.0001277925172103212,0.0030733793166202003,-0.001387274849553899,0.005713145296673187,-0.005822107085969793,-0.0027148343347820837,0.0035580315821170964,-0.00537579090238874,-0.0026972891431200916,-0.004414978296638753,-0.0037212910961852926,-0.00307167842330914,-0.0022768042765177595,1.0,-0.2175498693344989,-0.0008655517714440382,0.0030750280536087663,-0.0044245124745403526,-0.0038770907444818947,0.0024042032261166585,-0.005237382685114401,-0.0014700661861282353,0.0019413486119632109,0.0009031638482212484,0.0035215147147163316,0.003425229928157681,0.00011695140431814804,-0.002545902352548317,0.001203505405738257,0.0026658056380703564,-0.0013737239332645562,0.0016926664418769383,-0.006806685793035266,-0.001967798207983684,0.0015799232006849418,-0.001235958557639615,0.0014907533583930117,0.00506367371245492,0.0001566318878459771,-0.009940764905839882,0.004432664536649756,-0.0011697301889385318,-0.00028859195170009567,0.0014784812407792982,-0.0006327752950202924,0.0010641999977260422,-0.0021790869187753342,0.001528034114650646,0.002481029891703238,-0.0012215668990711807,-0.002291401628833493,0.0018033034812563768,-0.00835140647883525,0.0030388220295475173,0.0010454065711629813,-0.003395983461482359,0.003140670981237425,0.0016921925360885652,-0.0013041281472124602,0.010019119509166726,-0.001768635751570239,0.005715481394172567,0.00306171335100915
preferred_contact_Phone,0.0015008020906829701,0.006622258563428688,-0.005070566582191386,0.002321630531236451,0.005229759671831428,-0.001295517370344692,0.0011779441506537477,0.002978587008060272,-0.0010942336799470796,-0.0007762952864960515,-0.0003312254673372261,-0.003969970302307035,-0.005252098704088008,-0.00033136529526890326,-0.004725241036482138,-0.004708475475382578,-0.0032449443724692733,-0.002527337780345969,-0.0017307677828566853,-0.004756434377136702,0.0018703142744483784,0.0022743976410390778,-0.006697971212611406,-0.0014138629214254853,-0.003256185140745657,-0.003676062570207995,0.004629451838554552,-0.005470136447318838,-0.0054701364473186955,0.0020923264037967762,0.0028573955999793557,0.004353750307497291,0.004353750307497291,0.00411344835661925,0.0003008978065880699,0.001447338117703625,-0.0036101486606805477,-0.0014199632735194933,0.004908186476912837,-0.001697373173473123,0.0007185788311602527,-0.005772838835311515,-0.003769177494583798,-0.004933215526750634,-0.0022498995067218837,-0.0038421735705094127,0.008983799036578064,-0.001499932305692733,3.96553902220598e-05,-0.001728148545425346,0.0038324118621358154,0.0010952215192637155,-0.005229759671859788,0.007767923708050201,0.004113580735865672,0.0008717328107060001,0.0012016190528157291,-0.00503707751747008,0.0024787300936016817,-0.2175498693344989,1.0,-0.0031413461743592243,-0.005127928969393602,0.0026540503858705467,0.006372020856627009,0.00034789560407173103,0.004927304729644206,-0.005290496018954932,0.004601854132083887,-0.001474408530368239,-0.006988084455574495,0.0008627228723723606,-8.252885797246275e-05,-7.213196701204119e-05,-0.000384068166775173,0.003428530795281435,-0.0003125885550996229,-0.0012874311088409045,0.0022053801369680656,0.00028494100377258666,0.002152914853490396,0.006987541053519791,-0.003091970853313781,-0.0033249918331806844,-0.005088818865234622,0.0047889182909315,-0.0021748747478254876,0.004456358236266265,-0.0006377576440691294,0.00471255436976033,-0.00021236029577124976,0.00020546389365581961,-0.0009897290596343209,0.0023729013023323768,-0.002095409012281841,-0.0016847256270200602,-0.004747705405936476,0.005251276706982965,-0.00635167346547513,-0.0007204420548967568,0.006424781082025838,-0.00027382525917687213,0.0020161452840919652,0.0055469945137401905,-0.002794338469663923,-0.0039609746267336675,-0.00035264616580841124,-0.0026413960206077935,0.0021109270242371855
account_status_code_ACT-1,-0.003884544673060381,0.007885552772450273,0.0015976994130524082,-0.0007288765947927125,0.0029647573519360187,0.001688429185462913,-0.0015829960697172185,-0.0008609749917702469,0.0018352937718096615,0.0008980976679873721,0.0010457303233019,0.005307657128168811,0.008442513132246742,0.0010455559389592262,0.000987478252417326,0.0008767544147613688,-0.0017285208246291567,-0.00015811696816065058,0.0003145287562523216,-0.007609572386642389,-0.004605764470102278,0.004300388848681345,0.0013133095006661697,0.0013354587190295487,0.00011677231334346855,8.786578135924403e-05,-0.0027909399488090956,0.00734332973591294,0.007343329735912941,0.0003719690501492374,-0.0025717009645665327,-0.0025269265253973984,-0.0025269265253973984,-0.0022215723591480396,-0.002910936734754991,0.004535781526002556,0.0012764262063735046,0.0014755715069913813,-0.0025292498129358076,0.0019395726159295583,-0.000508531289449462,0.003781181945000818,0.001787201904500065,0.002536250414677766,0.0028278809651400166,0.0024956815966627895,-0.00885515814237797,0.0006551035455396377,-0.005943195998423328,0.00031420881828801993,0.004626920706140151,0.001688085013670536,-0.002964757351943371,-0.0011235050185548214,4.965541972211414e-05,0.00014351561622901694,-0.0024944348062069335,-0.007583277353724177,0.0005322701966573521,-0.0008655517714440382,-0.0031413461743592243,1.0,-0.25142282269398825,-0.24771269878366117,-0.2514119587635351,0.0007892352340758683,-0.00191133047267134,0.0026113352067431033,-0.0033716884362720878,0.003393423369334233,-0.0025646161326556495,0.0011491678086062935,-0.003442997907105355,0.0038834990889135847,0.004849365575070482,-0.002235293966331548,-0.004960951131562927,0.007220000785641925,-0.007198942913601725,-0.0072080063961167,-0.0013163949774638059,0.0020719561381300267,0.007259165786432887,-0.0036513440472110987,0.003874804862267326,-0.0024699142294988957,-0.0006788145006944836,0.006390964193860123,-0.00485856528949287,0.005852490699747958,-0.002284760344235416,-0.0005073757976188004,0.008363492692961336,-0.0035981207950663693,-0.0012449234964940024,0.0016208314845326663,-0.004951719745724053,-0.006867498136409475,-0.0012410681334347742,0.003280611967798315,-0.0029400900269052404,-0.002984238436673978,-0.0008757599471910739,0.002474239400597368,0.003790610897515039,0.001914209739885826,0.001642344812457569,-0.0025515386416277088,-0.006223395601943076
account_status_code_ACT-2,0.002649095791539331,-0.004685140881400452,-0.0025005411041774854,-0.00048003527892175843,0.005417579159619529,-0.0010976360122518336,0.004041795950396024,-0.0018694621964143855,0.0008025735498965455,0.00237712181742401,-0.002719261170558173,0.0030440236128112877,0.004436229786809252,-0.002719604556003292,0.001611237013793275,-0.004189853851337792,0.004778967450121262,-0.002765660508579823,-0.004193679601675873,0.011951124348280388,0.00592883392410527,-0.004798993968198853,-0.0023876679113795257,-0.003723724773150328,-0.0023950224953426273,-0.0010433571593401313,-0.0005719049924801787,-0.00454495517620339,-0.004544955176203402,-5.219456904246736e-05,-0.0002644057482829086,0.002382462095378217,0.002382462095378217,-0.001821622147790269,0.00022123213711864164,-0.0010684165936877463,-0.003918827196266399,-0.005842163177106756,0.007844922675294777,-0.004999241845749912,-0.0007903807722464605,0.0007178311675179004,-0.00437256023769115,-0.007017748067625249,-0.002787717838064234,-0.002244063144709516,0.0007732918250116075,-0.0026014704102444433,0.010012426868328985,-0.004192347155782211,0.0035121341369798863,0.007544074990743008,-0.005417579159622152,-0.0015014241244802136,0.0023237927132869975,-0.0007215623804221401,-0.005793181524615856,0.013345040064316816,-0.00019137194275142765,0.0030750280536087663,-0.005127928969393602,-0.25142282269398825,1.0,-0.24815240057346766,-0.25185822691526943,-0.0001901375686214913,-0.000871773291618614,-0.0005700801425060597,-0.0022393964259993346,0.0019340158749657922,0.0023260679482012,-0.0016814341934066322,0.0012393803542963579,-0.0021335229507067855,-0.0016589482799942805,0.002923938716937651,0.004421924750471928,0.005697016863294738,-0.003334818151697797,0.0046059252223217785,-0.005617555770180401,-0.002692216398229024,-0.0021222645312606423,-4.0181840979489864e-05,-0.0016998990699620745,0.004196311368875954,-0.0023414703631941714,-0.003243228646298726,0.0026300848037593932,-0.004448310233184166,-0.0038211853333595122,0.002404737115667309,-0.00644842676742357,0.001973178233102953,0.004773771768130559,-0.0007246115353146883,-0.002748172844687758,0.0014511269252036958,-0.004961085808200242,0.0033307166270138133,0.0004886844028903878,0.004746525004026135,0.0002010962462020886,0.0032857953560978316,-0.0025852926747982237,-0.0021947336626690823,-0.0018649937480949414,-0.00342443552723157,0.00037920489642499517
account_status_code_ACT-3,-0.0025394440689352963,0.0037481354562959083,-0.003685364732401911,-0.0017226362448519528,-1.185968393044383e-05,-0.0011307686151848632,-1.5089000073323072e-05,0.002961850224607029,-0.008081280718329907,-0.0045733379796870565,0.003952227433783984,-0.003477513811778571,-0.004904502718058625,0.003952196914374127,0.0011585437005460898,-0.007326907666738077,-0.0015514775347740862,-0.0070484852606469,-0.00689036312642719,-0.004812921896727396,-0.0009035916457472895,0.0018464502198344056,-0.005194478397374235,-0.005775384500736263,-0.004984598652286673,0.006785924308226814,0.005505750375688911,0.0012835361655642557,0.0012835361655642436,0.0006791609213665594,0.006188629542794447,0.0002440900833485172,0.0002440900833485172,0.0005774616376981224,0.004975881350127005,0.0013287571494248224,-0.004864443933325243,-0.0009332494380137567,-0.00013001334760764528,-0.0019738584180430444,0.00020066536113898755,-0.002201403009108014,0.006282661736921764,0.004306130662081365,0.005568023480681972,0.005387927690710508,-0.0013385759149001106,-0.006260251760317856,-0.004954795392170758,-0.006890132154941185,-0.00081959130631771,-0.0005838268141259259,1.185968393568705e-05,0.008203892343550437,0.005183850911788863,0.0024942163111227366,0.004091701026441581,-0.004691516698386203,0.0007765301361500885,-0.0044245124745403526,0.0026540503858705467,-0.24771269878366117,-0.24815240057346766,1.0,-0.2481416779573079,-0.0009752096269697267,-0.001880472768402216,-0.005596770268220021,0.0038500010219087895,0.0017745193456700458,0.00425139133130342,0.0032322273610212206,0.002017271264546793,0.0022299536390804463,-0.004787200746655266,-0.0025528083015483962,0.001597243855291397,-0.003842555107819623,0.00280329104123479,0.002363183909554031,0.0005737441039031585,0.0015706598370357609,-0.0048386819825603855,-0.0035097592444534565,-0.00145314125414898,0.004319751469569239,0.0007366443515211333,0.0023508803689563543,-0.0016359278831728108,0.0002358512086218673,0.005910138022755922,-0.0005955220086881244,0.003659895384624191,-0.004056163087339148,-0.0026528208201635076,0.009894301531331843,-0.0015732756588941823,-0.002883342755246862,-0.0030796511535326958,-0.0015590427635906407,0.0031699705926531035,0.00023103281364960276,-0.005042267306026772,-0.001418070810525859,-0.0035902304726324807,-0.004557922044325193,-0.0007111527497032727,0.005102183536096713,-0.005745988384292139
account_status_code_ACTIVE,-0.0011396630791610362,-0.009071847192148267,0.0027612591102355076,-0.002741060102623752,-0.004135248444095661,0.0006134253701651101,-0.004321146075926476,0.0030051890234834215,0.0007754963270941648,0.00031219919941988055,-0.0021337674119571793,-0.0004469307743624407,-0.0030295720639614875,-0.002133400210247378,-0.0047796961669754725,0.008787763573339128,-0.0036069441506387536,0.004872018398206477,0.006059801653851301,0.0019049738018629557,0.0021405661918107895,-0.003945798904810981,0.004147724151122678,0.004112348850419531,0.005881014602726552,-0.005276455161977469,-0.003862166281525939,-0.0035299141107265337,-0.0035299141107265355,-0.001687970854379067,0.003744026058071111,0.0013227859019613753,0.0013227859019613753,0.0029717850520767654,0.00201917487831031,-0.0036067453082458054,0.005603349848002935,0.0022371042308749825,-0.0034502228933727063,0.003480753913575247,0.002262160976330498,0.001158234991206097,-0.0002846167063482121,0.0011550371655087187,-0.0004954656209305227,-0.00036343833500164,0.006799540826842059,0.004583568895937431,0.005269062466479742,0.006056680921271267,-0.004120350936431059,-0.00705312162925894,0.004135248444082871,-0.0030686942894104594,-0.006507214981621559,-0.0020299836424767055,0.00038253551965995513,-0.0014422540384350735,-0.0015524587507717367,-0.0038770907444818947,0.006372020856627009,-0.2514119587635351,-0.25185822691526943,-0.2481416779573079,1.0,-0.00202360088549463,0.005366660096116683,0.0003713676995293558,-0.002325536671879132,-0.002915081210979727,-0.003228152504157845,-0.00040035783288356203,0.0024642597719019012,-0.004545848309930281,0.0031115814491681467,0.005586138447636612,-0.003370253496521489,-0.006110341461847422,0.006845184248470498,0.00020286568800004316,0.004767496841892886,0.0023000402873568295,0.0022479294200827785,0.007406144395158993,-0.0022858213769046455,-0.005108962763388193,0.0029498703221108747,0.0019656538285050605,-0.0018637824573467909,-0.004672510707044214,0.006203466077270866,-0.0006281191981979705,-0.0023615185329781572,0.004690532137893325,-0.004075414764314514,-0.0067357078960337225,0.002979546225778821,0.00407208797374068,0.009530670799007669,-0.005028938565402638,0.003251892781684256,-0.002461762791522309,0.0048873106938802785,-0.0021566617890720285,0.004827746236477007,0.004702705445598592,0.0014778361250563567,-0.0015067234320681982,0.00794251288706075
employment_type_Contractor,0.00146608319153371,0.0006959805157316781,-0.006349607574502085,-0.004371011421172099,-0.002009646069041857,-0.0028493785200475637,-0.004168648139697082,0.0015000275663235249,-0.0038367105189388217,-0.0017489114737907698,-0.0033706363808858938,0.0011904653840245963,-0.005584409688012737,-0.003370957982028369,-0.007960022484431353,0.0017632298826318511,-0.008513883547999541,0.0014405443619155275,0.0038494818133272875,-0.005307081262757397,-0.005532288390810265,-0.0017821750708127335,-0.003468211545286115,0.00680247994868231,0.0031391264156875273,-0.0012064683637222648,-0.005004714137528589,-0.004032294228851046,-0.004032294228851161,-0.003768440159531549,0.0018393292903368696,0.0011759034021208163,0.0011759034021208163,0.0009654348717981428,-0.003564371648618236,-0.003529331253513142,0.004417091662109697,0.005130038406635771,-0.0036837653807240732,0.004185320790884969,-0.0007627585479101773,-0.001685958164721829,-0.007269492377869432,-0.006514622171107149,-0.004380097970572507,-0.005745756193861024,0.0005876257178146334,0.006390736443502225,-0.0040221839013344285,0.0038488804790289123,8.639264479143873e-05,-0.003638053554760477,0.002009646069050647,0.00599089408430993,-0.004738220108112565,-0.001969544344582249,0.0011751739129601977,-0.00959321875535471,-0.0040173179703997045,0.0024042032261166585,0.00034789560407173103,0.0007892352340758683,-0.0001901375686214913,-0.0009752096269697267,-0.00202360088549463,1.0,-0.05378451446762706,-0.11486960446368687,-0.0540602031442155,-0.03832007479860993,-0.02145940278258241,-0.026563866821273787,-0.04749276674302276,-0.004517267081471919,0.0022995715932103795,0.00157989113144089,0.004076736513376687,0.005760093797018544,-0.004941628550031467,0.0027007763113167014,0.004991188055343964,-3.5364003718297042e-06,-0.0004978729814122679,8.338694573900072e-05,0.000270846106536144,-0.0015959537262301225,0.00015161939971272543,-0.0062106622783850585,0.003171395351980504,0.0008293562144318496,0.004458039951702586,0.004258258332148873,-0.004678516885161073,-0.0030236273022334666,0.0038879041315117444,-0.002220638510546404,-0.006124902466704597,0.00597888220729235,-0.009632377132797989,0.004741664578139756,0.0028638925593056875,-0.006584592626978276,0.008248618428326528,0.009910102898624058,-0.0016603246397149153,-0.0001832283762512022,-0.001736785862238614,-0.004637729340132745,0.0027992141617118266
employment_type_Ft,-0.006524857674428962,0.00458279408038176,0.005122134068771756,-0.002410166927877447,-0.0033611026379048465,-0.0020621094208471704,0.0032936935176986204,-0.006129666441159963,0.0035827181181279774,0.004083976408336456,0.001582688876484831,0.0022327929269165196,0.005132732609930253,0.0015824806093164888,-0.005155706728147989,0.0009370291561497411,-0.007442690210753583,-0.002728766803764821,-0.0007751095425937034,0.006440743994368503,0.0020245062756172006,0.0003444595483853302,-0.0024116205484396133,-0.00048191765784379994,0.0024942029575759955,-0.0014484964465678446,-0.0016101217406991309,0.009451064434014177,0.009451064434014176,0.0013329633580530546,-0.0019349056515459279,-0.0019656564247585323,-0.0019656564247585323,0.006349062707804195,-0.0018604026748818652,0.00229225536615118,0.0020523036212772108,0.0011300921694277022,-0.003160161692712757,0.00045025559981299115,-0.002428283258501316,-0.007509950712222008,0.0005739454238871724,0.00047154501387701,-0.0008342585210823212,-0.0003265544285049731,-0.0028471822275881013,-0.0003019735605856826,0.0019962339271106023,-0.0007757308183932494,-0.004671121897836874,-0.00015318519933582006,0.0033611026378879143,0.004469984427357558,-0.0018560235238683429,0.0016305447517806387,-0.000674066001051075,0.002981916645557519,0.001263865696983325,-0.005237382685114401,0.004927304729644206,-0.00191133047267134,-0.000871773291618614,-0.001880472768402216,0.005366660096116683,-0.05378451446762706,1.0,-0.34243529333513123,-0.16115770231714208,-0.1142351461516033,-0.0639721614865794,-0.07918896882711876,-0.1415796597095937,0.0032429240110286362,-0.002206914105281739,0.00027141003136321745,-0.000328973275236835,-0.004844548340646678,0.004281124199853171,0.0020061335951424347,-0.002844748445912891,0.0054363062513376895,-0.008336567234405685,0.0017613260359422103,0.003865615910655063,-0.0045225858502396625,0.003280862524820156,0.0024588523113894837,-0.004459922785237128,-0.007361311118690908,0.001592296961644791,-0.0032091649875472983,0.0016180566656798887,0.005123177054189038,-0.00030125485574063,-0.004187175886192425,-0.0006995168734086963,0.0033791178824649605,0.002911414673142672,-0.0036453060421145034,-0.002133529394378857,-0.006326591891817526,-0.0022357288293753134,0.0007150089164557338,-0.002944320173368722,0.004816573452108234,0.004375201836910147,0.0029420520252042646,0.005311465734797296
